23:49:23.27,62,200000.0781,651.23,360.09,50.600945,-47.7746,-16.6745,2.8058
23:49:15.56,61,158270.8438,675.11,461.09,39.023598,-33.5495,19.9317,-2.6055
23:49:07.85,60,125248.1094,1310.6,541.93,73.220619,-65.7589,32.2028,-2.6862
23:49:00.14,59,99115.4688,1319.44,601.84,109.256958,-90.5959,-61.0694,2.5485
23:48:52.43,58,78435.4141,412.36,389.6,66.181053,-28.456,-59.7511,2.0153
23:48:44.72,57,62070.1016,768.67,482.89,71.464714,-60.2047,38.5046,-2.5726
23:48:37.02,56,49119.4141,1154.17,2740,200.21022,86.5357,-180.5428,1.1238
23:48:29.30,55,38870.8398,1211.91,3009.41,205.250656,96.8999,-180.9371,1.0791
23:48:21.59,54,30760.5234,2819.48,3197.23,46.165531,6.1273,-45.7571,1.4377
23:48:13.88,53,24342.4609,2254.42,3323.77,146.891586,-31.5849,143.4557,-1.7875
23:48:06.17,52,19263.4785,2849.22,3290.84,136.487366,-62.4019,121.387,-2.0456
23:47:58.46,51,15244.2295,28842.06,3385.07,105.334244,-104.6324,12.1395,-3.0261
23:47:50.76,50,12063.5801,1400.07,3448.16,256.131561,-8.5781,-255.9879,1.6043
23:47:43.05,49,9546.5508,1937.83,3486.06,101.809959,80.4487,-62.3962,0.6597
23:47:35.35,48,7554.7002,1639.34,3510.49,210.963287,4.4237,-210.9169,1.5498
23:47:27.64,47,5978.4282,5063.36,3525.16,186.000839,-183.2757,31.7227,-2.9702
23:47:19.93,46,4731.0522,11847.35,3535.55,100.003624,-95.3384,30.1881,-2.8349
23:47:12.21,45,3743.9368,1928.17,3541.95,171.181885,-0.9811,171.1791,-1.5765
23:47:04.51,44,2962.7756,1923.41,3544.86,179.209213,-7.1372,179.067,-1.6106
23:46:56.80,43,2344.604,1595.43,3548.49,134.293793,133.6366,13.2692,-0.099
23:46:49.09,42,1855.4095,797.3,3551.11,413.610687,330.6857,248.4367,-0.6443
23:46:41.39,41,1468.2839,1576.99,3549.21,143.054047,132.3974,54.1792,-0.3884
23:46:33.68,40,1161.9323,1512.34,3551.18,164.575256,125.2786,106.7253,-0.7056
23:46:25.97,39,919.4991,516.93,3552.9,882.645752,-718.8105,512.2255,-2.5225
