21:29:49.04,62,200000.0781,551.84,360.09,34.549744,-34.5457,0.5253,-3.1264
21:29:41.33,61,158270.8438,996.03,460.37,88.235779,-83.0024,-29.936,2.7954
21:29:33.62,60,125248.1094,1129.12,541.3,93.316605,-82.2117,-44.1501,2.6488
21:29:25.91,59,99115.4688,1568.81,601.58,64.473671,-64.1802,6.1447,-3.0461
21:29:18.21,58,78435.4141,329.02,389.6,35.714752,15.684,-32.0867,1.1161
21:29:10.49,57,62070.1016,648.35,482.89,97.669594,-73.7435,-64.041,2.4265
21:29:02.79,56,49119.4141,2475.44,2740,59.925812,-3.2795,-59.836,1.6255
21:28:55.08,55,38870.8398,2330.68,3008.74,95.646904,-3.6868,-95.5758,1.6094
21:28:47.37,54,30760.5234,417.87,3196.83,749.482666,745.1917,80.0857,-0.1071
21:28:39.66,53,24342.4609,3146.06,3323.5,7.82521,6.2378,-4.7248,0.6482
21:28:31.95,52,19263.4785,2667.69,3291.94,34.08345,24.3992,-23.7983,0.7729
21:28:24.24,51,15244.2295,2139.97,3386.2,247.802643,-194.1657,-153.967,2.4712
21:28:16.54,50,12063.5801,2822.6,3446.97,149.947708,-72.2754,-131.3795,2.0737
21:28:08.83,49,9546.5508,4890.6,3486.94,148.652481,-125.4211,-79.7942,2.575
21:28:01.12,48,7554.7002,60815.56,3508.33,111.261421,-111.0386,-7.0378,3.0783
21:27:53.41,47,5978.4282,14392.53,3525.94,107.01075,-103.9081,25.5812,-2.9002
21:27:45.70,46,4731.0522,5536.34,3534.69,104.014366,-80.426,65.9594,-2.4547
21:27:37.99,45,3743.9368,5492.15,3544.19,145.821762,-128.0332,-69.7961,2.6425
21:27:30.28,44,2962.7756,3376.67,3544.21,115.392494,-53.0548,102.4725,-2.0485
21:27:22.57,43,2344.604,767.71,3546.75,556.67688,-263.5886,-490.3164,2.0641
21:27:14.87,42,1855.4095,1818.35,3551.47,109.538452,106.0685,-27.3524,0.2524
21:27:07.16,41,1468.2839,3920.46,3548.55,54.356586,-23.9915,-48.7755,2.0279
21:26:59.45,40,1161.9323,3855.85,3552.3,127.816002,-82.9422,-97.2498,2.277
21:26:51.74,39,919.4991,1985.76,3551.91,172.354416,6.1631,172.2442,-1.535
21:26:44.03,38,727.6487,312.3,3550.86,1212.994507,629.1193,-1037.0944,1.0255
21:26:36.32,37,575.8274,514.48,3553.45,687.606995,494.2708,-478.0165,0.7687
21:26:28.61,36,455.6827,421.53,3551.62,857.083069,816.8163,259.6197,-0.3077
21:26:20.90,35,360.6061,3836.99,3550.88,200.378296,-188.5096,-67.9381,2.7957
21:26:13.20,34,285.367,2100.94,3551.83,153.737854,-4.2637,153.6787,-1.5985
21:26:05.49,33,225.8261,4522.33,3552.17,171.017151,-156.0111,-70.0528,2.7196
21:25:57.78,32,178.7082,817.01,3552.69,456.792908,76.8525,450.2815,-1.4017
21:25:50.07,31,141.4214,1095.26,3553.44,398.981934,-174.0146,359.0341,-2.0221
21:25:42.36,30,111.9143,16112.15,3551.29,130.199844,-129.5391,13.1002,-3.0408
21:25:34.65,29,88.5638,680.03,3548.91,473.800659,472.2225,38.6384,-0.0816
21:25:26.94,28,70.0852,513.98,3549.22,715.326721,329.9402,634.6903,-1.0914
21:25:19.23,27,55.4622,7857.21,3552.83,63.663036,-63.148,-8.0815,3.0143
21:25:11.53,26,43.8902,4203.8,18143.34,389.679718,296.5124,252.8452,-0.7061
21:25:03.82,25,34.7327,2896.11,18150.8,612.403198,457.4844,407.1187,-0.7272
21:24:56.11,24,27.4858,2308.8,18144.75,789.107239,573.6424,541.8714,-0.7569
21:24:48.40,23,21.751,2665.9,18142.17,686.527161,417.3885,545.0747,-0.9173
