23:21:27.59,94,200000.0781,523.7,359.56,97.444603,-75.5409,-61.555,2.4579
23:21:19.88,93,171394.875,816.2,428.13,72.648361,-64.1446,-34.1065,2.6529
23:21:12.17,92,146880.9531,1450.38,489.15,87.477158,-84.7255,-21.7678,2.8901
23:21:04.46,91,125873.1641,1085.06,541.01,79.738632,-72.1035,-34.0489,2.7004
23:20:56.75,90,107870.1562,2800.21,582.59,82.110321,-82.0581,-2.927,3.1059
23:20:49.04,89,92441.9219,2646.63,615.97,84.333038,-82.9489,-15.2167,2.9602
23:20:41.33,88,79220.3281,1131.58,386.36,118.110802,-108.3017,-47.1264,2.7312
23:20:33.62,87,67889.8359,859.19,450.16,58.921188,-57.8467,-11.2011,2.9503
23:20:25.92,86,58179.8281,1611.99,505.83,106.14193,-100.8776,-33.0125,2.8253
23:20:18.21,85,49858.6016,1937.69,2719.57,66.13398,34.3395,-56.52,1.0248
23:20:10.50,84,42727.5742,2521.1,2911.08,85.722198,-15.2377,-84.357,1.7495
23:20:02.79,83,36616.3789,4836.26,3064.52,77.367737,-60.6105,-48.0847,2.4709
23:19:55.08,82,31379.2871,2699.2,3184.7,115.599648,-40.2459,-108.3677,1.9264
23:19:47.37,81,26891.2637,3468.37,3276.04,6.140626,-6.0572,1.009,-2.9765
23:19:39.66,80,23045.1152,1421.53,3347.18,188.727386,96.4143,-162.2415,1.0346
23:19:31.95,79,19749.0645,2677.81,3279.26,59.481819,11.5344,58.3527,-1.3756
23:19:24.25,78,16924.4355,419.99,3349.69,787.629333,766.4071,181.6044,-0.2327
23:19:16.54,77,14503.8184,2862.41,3402.3,240.643066,-236.5432,-44.2309,2.9567
23:19:08.83,76,12429.3955,12187.69,3440.96,140.886642,-140.5539,-9.6776,3.0728
23:19:01.12,75,10651.6689,2753.19,3470.22,55.370075,18.7175,-52.1105,1.226
23:18:53.41,74,9128.2139,813.11,3492.24,461.535461,58.4078,457.8248,-1.4439
23:18:45.70,73,7822.6338,2492.37,3507.61,228.911041,-183.4222,-136.9545,2.5002
23:18:37.99,72,6703.8013,2044.5,3519.56,81.095543,80.3871,10.6957,-0.1323
23:18:30.29,71,5744.9834,4761.04,3529.22,53.416962,-37.9156,37.6268,-2.36
23:18:22.58,70,4923.3018,8096.25,3533.86,114.291893,-104.81,-45.5795,2.7314
23:18:14.87,69,4219.1416,85007.91,3537.69,111.565323,-111.4184,5.7239,-3.0903
23:18:07.16,68,3615.699,7595.32,3542.66,159.210175,-158.184,18.047,-3.028
23:17:59.45,67,3098.5566,8452.91,3545.58,110.926041,-100.7658,46.3772,-2.7102
23:17:51.74,66,2655.3855,4863.37,3547.41,150.462814,-130.5436,74.8159,-2.6212
23:17:44.03,65,2275.5964,1647.47,3548,276.471222,-130.513,243.7267,-2.0624
23:17:36.32,64,1950.1271,4145.76,3548.98,19.255417,-16.3758,10.1294,-2.5876
23:17:28.61,63,1671.2101,2330.85,3547.51,193.035355,-104.1258,162.5437,-2.1405
23:17:20.90,62,1432.1837,3058.43,3549.23,69.35067,-2.026,69.3211,-1.6
23:17:13.20,61,1227.3442,1177.03,3553.8,450.304932,-444.0922,-74.5429,2.9753
23:17:05.49,60,1051.8021,2595.94,3549.06,46.744335,37.145,28.3775,-0.6524
23:16:57.78,59,901.3676,2605.61,3552.09,170.987991,-81.6526,150.2323,-2.0686
23:16:50.07,58,772.4486,3448.73,3551.29,26.627741,0.5358,26.6224,-1.5507
23:16:42.36,57,661.9688,1208.78,3551.82,340.097961,-112.2102,321.0537,-1.907
23:16:34.65,56,567.2903,4453.92,3554.13,117.623146,-81.0088,85.2806,-2.3305
23:16:26.95,55,486.1531,3420.32,3553.25,28.572023,0.6622,-28.5644,1.5476
23:16:19.24,54,416.6204,2643.03,3551.83,52.442268,31.8983,-41.6256,0.9169
23:16:11.53,53,357.033,5947.51,3551.88,52.273075,-47.8821,20.9709,-2.7288
23:16:03.82,52,305.9682,3290.67,3552.06,79.150818,-18.0669,77.0613,-1.8011
23:15:56.11,51,262.2068,8091.38,3552.58,69.846039,-67.2226,-18.963,2.8666
23:15:48.40,50,224.7045,9204.13,3552.09,100.820358,-93.1318,-38.6162,2.7485
23:15:40.69,49,192.5661,2377.93,3551.83,100.347771,23.5234,97.5517,-1.3342
23:15:32.98,48,165.0241,1446.87,3551.61,160.494522,155.7373,38.7863,-0.2441
23:15:25.28,47,141.4214,316.83,3553.43,1334.8573,-982.2634,903.8819,-2.3977
23:15:17.57,46,121.1945,20109.35,3552.35,100.569031,-99.1638,16.7532,-2.9742
23:15:09.86,45,103.8606,3168.14,3554.28,89.796135,-17.1569,-88.1419,1.763
23:15:02.15,44,89.0058,954.08,3550.98,375.406769,92.6741,363.7881,-1.3214
23:14:54.44,43,76.2757,882.67,3550.46,443.206512,-79.862,435.9519,-1.752
23:14:46.73,42,65.3663,6893.93,3552.36,85.802299,-74.8574,41.9334,-2.631
23:14:39.02,41,56.0172,4775.76,3552.97,195.404541,-191.286,39.9073,-2.9359
23:14:31.31,40,48.0053,1860.49,18149.13,1047.967163,341.7914,990.6633,-1.2386
23:14:23.61,39,41.1393,1009.69,18149.08,1919.631714,1319.1313,1394.589,-0.8132
23:14:15.90,38,35.2553,1254.21,18145.13,1610.215698,-88.1189,1607.8027,-1.6255
23:14:08.19,37,30.2129,1931.42,18142.09,1013.393555,228.9753,987.1863,-1.3429
23:14:00.48,36,25.8917,1212.11,18146.59,1706.360474,-582.7952,1603.7505,-1.9194
23:13:52.77,35,22.1885,896.22,18146.22,2268.060059,-206.403,2258.6487,-1.6619
23:13:45.06,34,19.015,1093.58,18142.46,1914.841675,-958.2878,1657.8007,-2.0949
23:13:37.35,33,16.2954,6772.39,18141.67,243.585449,78.9144,230.4483,-1.2409
23:13:29.64,32,13.9647,540.57,18146.23,3772.501465,-1511.1522,3456.615,-1.9829
23:13:21.94,31,11.9674,609.62,18145.91,3360.39502,-1664.1508,2919.3931,-2.0889
23:13:14.23,30,10.2557,370.98,18141.64,5517.242188,-4156.9688,3627.6123,-2.4241
23:13:06.52,29,8.7889,622.76,36838.11,6680.974609,-5740.9224,3417.1968,-2.6047
23:12:55.81,28,7.5319,692.6,36838.73,6018.078613,-4468.8657,4030.6956,-2.4077
23:12:45.10,27,6.4546,690.15,36848.55,6036.133301,-4318.0962,4217.6948,-2.368
23:12:34.39,26,5.5314,625.82,36830.36,6633.535645,-4814.2031,4563.687,-2.3829
23:12:23.68,25,4.7403,1147.19,73045.62,7200.714355,-7200.2974,77.4884,-3.1308
23:12:12.34,24,4.0623,827.61,73080.48,9934.55957,-9622.3633,2470.9504,-2.8902
23:11:54.90,23,3.4813,901.79,73046.05,9139.165039,-8991.0098,1638.9266,-2.9613
