140,178032.3125,2826.59,411.7,107.921921,-107.796,-5.212,3.0933
139,158477.4375,3589.56,459.63,106.365601,-102.3328,-29.0111,2.8653
138,141070.2969,3766.98,503.08,113.532974,-112.8229,-12.6775,3.0297
137,125575.2891,5131.41,540.71,93.00132,-92.4374,10.2257,-3.0314
136,111782.2344,4082.73,573.47,115.150879,-113.8553,-17.225,2.9914
135,99504.2031,5705.11,601,90.807472,-90.7497,-3.2392,3.1059
134,88574.7656,1447.6,623.85,86.222092,-80.5967,-30.6337,2.7784
133,78845.7266,3226.52,387.77,83.177528,-83.1362,2.622,-3.1101
132,70185.3984,2405.4,436.66,110.842682,-109.4637,-17.4297,2.9837
131,62476.3125,1432.44,481.24,112.199875,-104.0625,-41.95,2.7584
130,55613.9844,2086.92,520.82,93.751778,-92.3214,16.3145,-2.9667
129,49505.4062,7138.25,2729.89,70.721268,-70.3827,-6.9119,3.0437
128,44067.7383,3693.78,2877.32,67.843224,-42.3548,52.9979,-2.2450
127,39227.3867,3803.19,3001.02,82.485054,-51.1093,-64.7427,2.2391
126,34918.6914,15992.43,3106.07,92.077065,-91.7003,8.3211,-3.0511
125,31083.2617,15852.68,3192.55,89.367981,-89.3416,-2.1705,3.1173
124,27669.1113,1771.49,3261.95,113.984818,72.9413,-87.5905,0.8764
123,24629.9395,10829.38,3319.73,78.380157,-78.0331,7.3678,-3.0475
122,21924.6133,8910.11,3367.43,108.273926,-101.2352,-38.4016,2.7790
121,19516.4375,17157.87,3285.87,99.500458,-98.3301,15.216,-2.9881
120,17372.7734,3998.55,3338.63,64.957932,-36.2738,53.8864,-2.1633
119,15464.5674,24241.5,3383.84,102.883537,-102.0841,12.801,-3.0168
118,13765.9414,1172.5,3418.82,220.168442,210.9192,-63.1446,0.2909
117,12253.9053,2624.83,3444.05,128.330643,-32.5419,-124.1361,1.8272
116,10907.9502,9373.05,3465.07,115.265831,-108.8851,-37.8185,2.8073
115,9709.833,4065.7,17790.45,385.189423,343.5919,174.1135,-0.4690
114,8643.3154,7858.79,17871.69,224.815384,5.5322,224.7473,-1.5462
113,7693.9351,1853.4,17929.38,1054.035156,120.1113,1047.1692,-1.4566
112,6848.8418,45511.96,17972.47,73.528969,-71.2334,18.2293,-2.8911
111,6096.5723,2664.84,18010.92,700.550842,275.0018,644.3179,-1.1674
110,5426.9316,2948.31,18032.17,586.400757,483.7118,331.4947,-0.6008
109,4830.8433,28892.85,18054.64,162.641281,-152.6289,56.1836,-2.7889
108,4300.2241,13117.46,18074.04,253.758392,-239.1779,84.7776,-2.8010
107,3827.8923,4143.04,18092.4,588.384583,-551.3633,-205.4138,2.7850
106,3407.4409,664,18095.4,2963.12793,1959.6373,2222.5996,-0.8482
105,3033.1711,1118.79,18113.8,1748.818726,795.7315,1557.2983,-1.0984
104,2700.011,1301.96,18113.41,1509.982422,510.7754,1420.9698,-1.2257
103,2403.4421,1258.32,18125.07,1511.052124,1276.6323,808.3862,-0.5645
102,2139.4507,132870.08,18128.85,112.102051,-111.124,-14.7759,3.0094
101,1904.4558,147294.12,18144.88,120.75486,-120.2659,10.8554,-3.0516
100,1695.2725,1258.38,18138.23,1497.680664,1411.3597,501.1098,-0.3412
99,1509.0657,1454.17,18140.32,1281.745117,1189.8361,476.614,-0.3810
98,1343.3101,1483.82,18135.79,1256.221313,1166.7684,465.5573,-0.3797
97,1195.7623,1548.79,18141.74,1202.915161,1119.3312,440.5707,-0.3750
96,1064.4211,1581.81,18149.59,1172.327637,1097.4531,412.2485,-0.3593
95,947.5063,20900.51,36820.23,258.676056,-184.8568,180.9455,-2.3669
94,843.4332,53811.67,36846.06,182.344727,-179.4673,32.2659,-2.9637
93,750.7906,6252.14,36822.79,544.490723,540.9371,-62.1062,0.1143
92,668.3246,13988.68,36821.38,389.853027,-353.8846,163.5576,-2.7087
91,594.9166,13421.21,36819.5,416.519531,-415.4754,29.4744,-3.0708
90,529.5716,6125.62,36827.58,769.027832,-712.4633,289.482,-2.7557
89,471.4041,9665.86,36850.37,503.982025,-384.4243,325.9077,-2.4384
88,419.6251,6154.24,36829.79,687.690308,-169.94,666.362,-1.8205
87,373.5339,5153.51,36842.6,841.22522,-384.7554,748.0797,-2.0458
