19:50:17.39,62,200000.0781,684.27,360.09,71.052498,-62.1202,-34.4898,2.6348
19:50:09.68,61,158270.8438,784.07,461.09,82.750458,-72.6083,-39.6947,2.6413
19:50:01.97,60,125248.1094,601.3,541.3,40.667103,-13.737,38.2767,-1.9154
19:49:54.27,59,99115.4688,851.66,601.58,86.307632,-62.0662,-59.9732,2.3733
19:49:46.55,58,78435.4141,831.33,390.47,93.035583,-84.4483,-39.0397,2.7086
19:49:38.85,57,62070.1016,1343.84,482.89,124.988068,-114.3518,-50.4547,2.7261
19:49:31.14,56,49119.4141,2052.75,2740,85.030518,12.2508,-84.1434,1.4262
19:49:23.43,55,38870.8398,4345.78,3008.74,119.023102,-92.2112,-75.2569,2.4571
19:49:15.72,54,30760.5234,1211.68,3197.75,213.492386,135.1483,165.2693,-0.8853
19:49:08.01,53,24342.4609,4974.7,3322.66,73.691116,-55.0151,-49.0277,2.4137
19:49:00.31,52,19263.4785,3477.91,3291.11,127.278648,-75.0302,102.812,-2.2012
19:48:52.60,51,15244.2295,3063.18,3385.07,231.442505,-231.3237,-7.4137,3.1096
19:48:44.89,50,12063.5801,11446.39,3445.99,80.941559,-80.2159,10.8141,-3.0076
19:48:37.18,49,9546.5508,3934.57,3485.66,142.338882,-100.2777,-101.0185,2.3525
19:48:29.47,48,7554.7002,54345.12,3511.15,110.480316,-110.3202,-5.9467,3.0877
19:48:21.75,47,5978.4282,14261.54,3525.94,91.526894,-89.9016,-17.1719,2.9529
19:48:14.04,46,4731.0522,7372.19,3535.55,133.765076,-121.8836,55.1133,-2.7169
19:48:06.33,45,3743.9368,2311.86,3543.27,80.129173,46.9138,-64.9598,0.9453
19:47:58.63,44,2962.7756,4436.26,3545.15,158.24028,-132.5928,86.3663,-2.5643
19:47:50.91,43,2344.604,1128.15,3547.71,370.708099,-138.1464,-344.0059,1.9527
19:47:43.21,42,1855.4095,1588.17,3549.92,141.483337,140.0691,-19.9545,0.1415
19:47:35.50,41,1468.2839,1349.47,3549.37,181.243393,180.107,-20.2639,0.112
19:47:27.80,40,1161.9323,966.71,3549.33,308.050903,256.8168,170.119,-0.5851
19:47:20.09,39,919.4991,6854.03,3550.81,57.507462,-56.7431,-9.345,2.9784
19:47:12.38,38,727.6487,2078.49,3551.78,123.053596,40.9192,116.0509,-1.2318
19:47:04.67,37,575.8274,312.82,3550.52,1198.09082,736.93,-944.6459,0.9083
19:46:56.95,36,455.6827,3596.17,3553.61,10.92967,-1.3389,10.8474,-1.6936
